annee;loi;type_donnee;axe;niveau1_id;niveau1;niveau2_id;niveau2;type_budget;montant_md_euros
2026;plf;cp;ministere;86761;Intérieur;93196;Gendarmerie nationale;Budget général;11.091906937
2026;plf;cp;ministere;86761;Intérieur;87160;Vie politique;Budget général;0.300925387
2026;plf;cp;ministere;86761;Intérieur;94111;Structures et dispositifs de sécurité routière;Comptes d'affectation spéciale;0.3443399
2026;plf;cp;ministere;86761;Intérieur;91312;Intégration et accès à la nationalité française;Budget général;0.3684644
2026;plf;cp;ministere;86761;Intérieur;93247;Sécurité civile;Budget général;0.882722991
2026;plf;cp;ministere;86761;Intérieur;91345;Immigration et asile;Budget général;1.7924713
2026;plf;cp;ministere;86761;Intérieur;94126;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;Comptes d'affectation spéciale;0.0261807
2026;plf;cp;ministere;86761;Intérieur;93397;Sécurité et éducation routières;Budget général;0.08211516
2026;plf;cp;ministere;86773;Travail et solidarités;93475;Inclusion sociale et protection des personnes;Budget général;13.12130234
2026;plf;cp;ministere;86773;Travail et solidarités;93757;Accès et retour à l'emploi;Budget général;6.765688926
2026;plf;cp;ministere;86773;Travail et solidarités;93802;Accompagnement des mutations économiques et développement de l'emploi;Budget général;8.747459391
2026;plf;cp;ministere;86773;Travail et solidarités;93187;Reversement à la sécurité sociale des recettes de la Facilité pour la Relance et la Résilience (FRR) européenne au titre du volet « Ségur investissement » du plan national de relance et de résilience (PNRR);Budget général;0.242
2026;plf;cp;ministere;86773;Travail et solidarités;93940;Soutien des ministères sociaux;Budget général;2.05937487
2026;plf;cp;ministere;86773;Travail et solidarités;93448;Handicap et dépendance;Budget général;16.26536338
2026;plf;cp;ministere;86773;Travail et solidarités;93061;Protection maladie;Budget général;1.2163
2026;plf;cp;ministere;86773;Travail et solidarités;93070;Prévention, sécurité sanitaire et offre de soins;Budget général;0.213801197
2026;plf;cp;ministere;86773;Travail et solidarités;93877;Amélioration de la qualité de l'emploi et des relations du travail;Budget général;0.077166343
2026;plf;cp;ministere;86791;Action publique, fonction publique et simplification;93730;Transformation publique;Budget général;0.03995
2026;plf;cp;ministere;86791;Action publique, fonction publique et simplification;93742;Conduite et pilotage de la transformation et de la fonction publiques;Budget général;0.052857117
2026;plf;cp;ministere;86791;Action publique, fonction publique et simplification;93673;Fonction publique;Budget général;0.22821197
2026;plf;cp;ministere;86746;Europe et affaires étrangères;86950;Diplomatie culturelle et d'influence;Budget général;0.60594077
2026;plf;cp;ministere;86746;Europe et affaires étrangères;87802;Solidarité à l'égard des pays en développement;Budget général;1.5419298
2026;plf;cp;ministere;86746;Europe et affaires étrangères;87838;Fonds de solidarité pour le développement;Budget général;0.738
2026;plf;cp;ministere;86746;Europe et affaires étrangères;86803;Action de la France en Europe et dans le monde;Budget général;2.697674359
2026;plf;cp;ministere;86746;Europe et affaires étrangères;86917;Français à l'étranger et affaires consulaires;Budget général;0.1538111
2026;plf;cp;ministere;86764;Justice;91729;Conduite et pilotage de la politique de la justice;Budget général;0.767090469
2026;plf;cp;ministere;86764;Justice;91522;Accès au droit et à la justice;Budget général;0.8084929
2026;plf;cp;ministere;86764;Justice;91543;Administration pénitentiaire;Budget général;5.54890306
2026;plf;cp;ministere;86764;Justice;91558;Justice judiciaire;Budget général;4.764291916
2026;plf;cp;ministere;86764;Justice;91636;Protection judiciaire de la jeunesse;Budget général;1.159590528
2026;plf;cp;ministere;86764;Justice;91807;Conseil supérieur de la magistrature;Budget général;0.006489155
2026;plf;cp;ministere;86755;Éducation nationale;92326;Formations supérieures et recherche universitaire;Budget général;15.585148061
2026;plf;cp;ministere;86755;Éducation nationale;92395;Recherches scientifiques et technologiques pluridisciplinaires;Budget général;8.21239281
2026;plf;cp;ministere;86755;Éducation nationale;92644;Vie étudiante;Budget général;3.22398594
2026;plf;cp;ministere;86755;Éducation nationale;91072;Soutien de la politique de l'éducation nationale;Budget général;3.056170306
2026;plf;cp;ministere;86755;Éducation nationale;90709;Enseignement privé du premier et du second degrés;Budget général;8.874499422
2026;plf;cp;ministere;86755;Éducation nationale;90775;Enseignement scolaire public du premier degré;Budget général;27.911886841
2026;plf;cp;ministere;86755;Éducation nationale;90853;Enseignement scolaire public du second degré;Budget général;40.007853426
2026;plf;cp;ministere;86755;Éducation nationale;91177;Vie de l'élève;Budget général;8.078769886
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;92272;Enseignement supérieur et recherche agricoles;Budget général;0.428039663
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;87445;Sécurité et qualité sanitaires de l'alimentation;Budget général;0.838604826
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;87697;Allègements du coût du travail en agriculture (TODE-AG);Budget général;0.449
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;90952;Enseignement technique agricole;Budget général;1.714803657
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;87238;Compétitivité et durabilité de l'agriculture, de l'agroalimentaire et de la forêt;Budget général;2.056446656
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;87577;Conduite et pilotage des politiques de l'agriculture;Budget général;0.661770424
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;94147;Développement et transfert en agriculture;Comptes d'affectation spéciale;0.06793
2026;plf;cp;ministere;86752;Agriculture, agro-alimentaire et souveraineté alimentaire;94156;Recherche appliquée et innovation en agriculture;Comptes d'affectation spéciale;0.10307
2026;plf;cp;ministere;86782;Sports, jeunesse et vie associative;93658;Jeux olympiques et paralympiques d'hiver 2030;Budget général;0.05480576
2026;plf;cp;ministere;86782;Sports, jeunesse et vie associative;93637;Sport;Budget général;0.554410767
2026;plf;cp;ministere;86782;Sports, jeunesse et vie associative;93622;Jeunesse et vie associative;Budget général;0.626640472
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92542;Recherche et enseignement supérieur en matière économique et industrielle;Budget général;0.54216185
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92326;Formations supérieures et recherche universitaire;Budget général;15.585148061
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92272;Enseignement supérieur et recherche agricoles;Budget général;0.428039663
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92530;Recherche duale (civile et militaire);Budget général;0.1500191
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92395;Recherches scientifiques et technologiques pluridisciplinaires;Budget général;8.21239281
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92581;Recherche spatiale;Budget général;1.84767846
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92644;Vie étudiante;Budget général;3.22398594
2026;plf;cp;mission;92269;Recherche et enseignement supérieur;92461;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;Budget général;1.485847
2026;plf;cp;mission;88750;Défense;88783;Équipement des forces;Budget général;22.883899542
2026;plf;cp;mission;88750;Défense;88753;Environnement et prospective de la politique de défense;Budget général;2.29366187
2026;plf;cp;mission;88750;Défense;89053;Préparation et emploi des forces;Budget général;15.919295433
2026;plf;cp;mission;88750;Défense;89185;Soutien de la politique de la défense;Budget général;25.62864025
2026;plf;cp;mission;91930;Monde combattant, mémoire et liens avec la Nation;91948;Reconnaissance et réparation en faveur du monde combattant, mémoire et liens avec la Nation;Budget général;1.65987645
2026;plf;cp;mission;91930;Monde combattant, mémoire et liens avec la Nation;91933;Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale;Budget général;0.078423885
2026;plf;cp;mission;90517;Économie;90520;Développement des entreprises et régulations;Budget général;2.10327868
2026;plf;cp;mission;90517;Économie;90592;Plan France Très haut débit;Budget général;0.2865207
2026;plf;cp;mission;90517;Économie;90553;Statistiques et études économiques;Budget général;0.485144502
2026;plf;cp;mission;90517;Économie;90571;Stratégies économiques;Budget général;0.666558273
2026;plf;cp;mission;92683;Régimes sociaux et de retraite;92686;Régimes de retraite des mines, de la SEITA, et divers;Budget général;1.059391993
2026;plf;cp;mission;92683;Régimes sociaux et de retraite;92710;Régimes de retraite et de sécurité sociale des marins;Budget général;0.8019467
2026;plf;cp;mission;92683;Régimes sociaux et de retraite;92716;Régimes sociaux et de retraite des transports terrestres;Budget général;4.1226782
2026;plf;cp;mission;88471;Culture;88693;Transmission des savoirs et démocratisation de la culture;Budget général;0.72257444
2026;plf;cp;mission;88471;Culture;88474;Création;Budget général;1.00989927
2026;plf;cp;mission;88471;Culture;88537;Patrimoines;Budget général;1.145372624
2026;plf;cp;mission;88471;Culture;88648;Soutien aux politiques du ministère de la culture;Budget général;0.87001014
2026;plf;cp;mission;91213;Gestion des finances publiques;91282;Facilitation et sécurisation des échanges;Budget général;1.820893044
2026;plf;cp;mission;91213;Gestion des finances publiques;91216;Gestion fiscale et financière de l'État et du secteur public local;Budget général;8.229946133
2026;plf;cp;mission;91213;Gestion des finances publiques;91255;Conduite et pilotage des politiques économiques et financières;Budget général;0.998860495
2026;plf;cp;mission;92743;Relations avec les collectivités territoriales;92746;Concours financiers aux collectivités territoriales et à leurs groupements;Budget général;3.6755997
2026;plf;cp;mission;92743;Relations avec les collectivités territoriales;92857;Concours spécifiques et administration;Budget général;0.25630495
2026;plf;cp;mission;93430;Solidarité, insertion et égalité des chances;93433;Égalité entre les femmes et les hommes;Budget général;0.095647633
2026;plf;cp;mission;93430;Solidarité, insertion et égalité des chances;93475;Inclusion sociale et protection des personnes;Budget général;13.12130234
2026;plf;cp;mission;93430;Solidarité, insertion et égalité des chances;93448;Handicap et dépendance;Budget général;16.26536338
2026;plf;cp;mission;92008;Outre-mer;92131;Emploi outre-mer;Budget général;1.80044265
2026;plf;cp;mission;92008;Outre-mer;92011;Conditions de vie outre-mer;Budget général;1.02652745
2026;plf;cp;mission;90610;Engagements financiers de l'État;90613;Appels en garantie de l'État (crédits évaluatifs);Budget général;0.790363
2026;plf;cp;mission;90610;Engagements financiers de l'État;90700;Charge de la dette de SNCF Réseau reprise par l'État (crédits évaluatifs);Budget général;0.661
2026;plf;cp;mission;90610;Engagements financiers de l'État;90673;Dotation du Mécanisme européen de stabilité;Budget général;0.03746
2026;plf;cp;mission;90610;Engagements financiers de l'État;90664;Épargne;Budget général;0.0961666
2026;plf;cp;mission;90610;Engagements financiers de l'État;90655;Charge de la dette et trésorerie de l'État (crédits évaluatifs);Budget général;58.615
2026;plf;cp;mission;90610;Engagements financiers de l'État;90685;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;Budget général;0.17868
2026;plf;cp;mission;86965;Administration générale et territoriale de l'État;86968;Conduite et pilotage des politiques de l'intérieur;Budget général;2.060619279
2026;plf;cp;mission;86965;Administration générale et territoriale de l'État;87211;Administration territoriale de l'État;Budget général;2.75499865
2026;plf;cp;mission;86965;Administration générale et territoriale de l'État;87160;Vie politique;Budget général;0.300925387
2026;plf;cp;mission;93754;Travail, emploi et administration des ministères sociaux;93757;Accès et retour à l'emploi;Budget général;6.765688926
2026;plf;cp;mission;93754;Travail, emploi et administration des ministères sociaux;93802;Accompagnement des mutations économiques et développement de l'emploi;Budget général;8.747459391
2026;plf;cp;mission;93754;Travail, emploi et administration des ministères sociaux;93940;Soutien des ministères sociaux;Budget général;2.05937487
2026;plf;cp;mission;93754;Travail, emploi et administration des ministères sociaux;93877;Amélioration de la qualité de l'emploi et des relations du travail;Budget général;0.077166343
2026;plf;cp;mission;93670;Transformation et fonction publiques;93730;Transformation publique;Budget général;0.03995
2026;plf;cp;mission;93670;Transformation et fonction publiques;93742;Conduite et pilotage de la transformation et de la fonction publiques;Budget général;0.052857117
2026;plf;cp;mission;93670;Transformation et fonction publiques;93709;Performance et résilience des bâtiments de l'État et de ses opérateurs;Budget général;0.20367135
2026;plf;cp;mission;93670;Transformation et fonction publiques;93673;Fonction publique;Budget général;0.22821197
2026;plf;cp;mission;86800;Action extérieure de l'État;86950;Diplomatie culturelle et d'influence;Budget général;0.60594077
2026;plf;cp;mission;86800;Action extérieure de l'État;86803;Action de la France en Europe et dans le monde;Budget général;2.697674359
2026;plf;cp;mission;86800;Action extérieure de l'État;86917;Français à l'étranger et affaires consulaires;Budget général;0.1538111
2026;plf;cp;mission;88372;Conseil et contrôle de l'État;88390;Cour des comptes et autres juridictions financières;Budget général;0.267167212
2026;plf;cp;mission;88372;Conseil et contrôle de l'État;88375;Conseil économique, social et environnemental;Budget général;0.034149466
2026;plf;cp;mission;88372;Conseil et contrôle de l'État;88420;Conseil d'État et autres juridictions administratives;Budget général;0.567956735
2026;plf;cp;mission;91519;Justice;91729;Conduite et pilotage de la politique de la justice;Budget général;0.767090469
2026;plf;cp;mission;91519;Justice;91522;Accès au droit et à la justice;Budget général;0.8084929
2026;plf;cp;mission;91519;Justice;91543;Administration pénitentiaire;Budget général;5.54890306
2026;plf;cp;mission;91519;Justice;91558;Justice judiciaire;Budget général;4.764291916
2026;plf;cp;mission;91519;Justice;91636;Protection judiciaire de la jeunesse;Budget général;1.159590528
2026;plf;cp;mission;91519;Justice;91807;Conseil supérieur de la magistrature;Budget général;0.006489155
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89944;Affaires maritimes, pêche et aquaculture;Budget général;0.289702906
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;90430;Fonds d'accélération de la transition écologique dans les territoires;Budget général;1.085835
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;90301;Sûreté nucléaire et radioprotection;Budget général;0.3503071
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89713;Prévention des risques;Budget général;1.484893374
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;90310;Service public de l'énergie;Budget général;8.44323388
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89635;Énergie, climat et après-mines;Budget général;1.2321455
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89782;Infrastructures et services de transports;Budget général;4.63581041
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89554;Paysages, eau et biodiversité;Budget général;0.395097755
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;90058;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;Budget général;3.226661581
2026;plf;cp;mission;89551;Écologie, développement et mobilité durables;89590;Expertise, information géographique et météorologie;Budget général;0.67075495
2026;plf;cp;mission;91411;Investir pour la France de 2030;91486;Financement des investissements stratégiques;Budget général;3.753875
2026;plf;cp;mission;91411;Investir pour la France de 2030;91507;Financement structurel des écosystèmes d'innovation;Budget général;1.374439
2026;plf;cp;mission;91411;Investir pour la France de 2030;91438;Valorisation de la recherche;Budget général;0.03216159
2026;plf;cp;mission;91411;Investir pour la France de 2030;91414;Soutien des progrès de l'enseignement et de la recherche;Budget général;0.2006931
2026;plf;cp;mission;91411;Investir pour la France de 2030;91456;Accélération de la modernisation des entreprises;Budget général;0.13666
2026;plf;cp;mission;87844;Cohésion des territoires;88177;Interventions territoriales de l'État;Budget général;0.077597712
2026;plf;cp;mission;87844;Cohésion des territoires;87862;Impulsion et coordination de la politique d'aménagement du territoire;Budget général;0.27077753
2026;plf;cp;mission;87844;Cohésion des territoires;87928;Urbanisme, territoires et amélioration de l'habitat;Budget général;2.0304407
2026;plf;cp;mission;87844;Cohésion des territoires;88102;Politique de la ville;Budget général;0.651747054
2026;plf;cp;mission;87844;Cohésion des territoires;88282;Hébergement, parcours vers le logement et insertion des personnes vulnérables;Budget général;3.0714458
2026;plf;cp;mission;87844;Cohésion des territoires;87847;Aide à l'accès au logement;Budget général;16.1261
2026;plf;cp;mission;87703;Aide publique au développement;87802;Solidarité à l'égard des pays en développement;Budget général;1.5419298
2026;plf;cp;mission;87703;Aide publique au développement;87838;Fonds de solidarité pour le développement;Budget général;0.738
2026;plf;cp;mission;87703;Aide publique au développement;87706;Aide économique et financière au développement;Budget général;1.2891068
2026;plf;cp;mission;87703;Aide publique au développement;87823;Renforcement des fonds propres de l'Agence française de développement;Budget général;0.1
2026;plf;cp;mission;94465;Avances aux collectivités territoriales et aux collectivités régies par les articles 73, 74 et 76 de la Constitution;94468;Avances aux collectivités et établissements publics, à la Nouvelle-Calédonie et aux collectivités régies par l’article 74 de la Constitution;Comptes de concours financiers;0.206
2026;plf;cp;mission;94465;Avances aux collectivités territoriales et aux collectivités régies par les articles 73, 74 et 76 de la Constitution;94486;Avances sur le montant des impositions revenant aux régions, départements, communes, établissements et divers organismes;Comptes de concours financiers;135.39574
2026;plf;cp;mission;93619;Sport, jeunesse et vie associative;93658;Jeux olympiques et paralympiques d'hiver 2030;Budget général;0.05480576
2026;plf;cp;mission;93619;Sport, jeunesse et vie associative;93637;Sport;Budget général;0.554410767
2026;plf;cp;mission;93619;Sport, jeunesse et vie associative;93622;Jeunesse et vie associative;Budget général;0.626640472
2026;plf;cp;mission;87235;Agriculture, alimentation, forêt et affaires rurales;87445;Sécurité et qualité sanitaires de l'alimentation;Budget général;0.838604826
2026;plf;cp;mission;87235;Agriculture, alimentation, forêt et affaires rurales;87697;Allègements du coût du travail en agriculture (TODE-AG);Budget général;0.449
2026;plf;cp;mission;87235;Agriculture, alimentation, forêt et affaires rurales;87238;Compétitivité et durabilité de l'agriculture, de l'agroalimentaire et de la forêt;Budget général;2.056446656
2026;plf;cp;mission;87235;Agriculture, alimentation, forêt et affaires rurales;87577;Conduite et pilotage des politiques de l'agriculture;Budget général;0.661770424
2026;plf;cp;mission;89422;Direction de l'action du Gouvernement;89425;Coordination du travail gouvernemental;Budget général;0.91845533
2026;plf;cp;mission;89422;Direction de l'action du Gouvernement;89515;Protection des droits et libertés;Budget général;0.141564184
2026;plf;cp;mission;93058;Santé;93187;Reversement à la sécurité sociale des recettes de la Facilité pour la Relance et la Résilience (FRR) européenne au titre du volet « Ségur investissement » du plan national de relance et de résilience (PNRR);Budget général;0.242
2026;plf;cp;mission;93058;Santé;93061;Protection maladie;Budget général;1.2163
2026;plf;cp;mission;93058;Santé;93070;Prévention, sécurité sanitaire et offre de soins;Budget général;0.213801197
2026;plf;cp;mission;94573;Prêts et avances à divers services de l'État ou organismes gérant des services publics;94618;Prêts à FranceAgriMer au titre des préfinancements de fonds européens;Comptes de concours financiers;0.04
2026;plf;cp;mission;94573;Prêts et avances à divers services de l'État ou organismes gérant des services publics;94582;Avances à des organismes distincts de l'État et gérant des services publics;Comptes de concours financiers;0.21
2026;plf;cp;mission;94573;Prêts et avances à divers services de l'État ou organismes gérant des services publics;94588;Prêts et avances à des services de l'État;Comptes de concours financiers;0.03
2026;plf;cp;mission;94573;Prêts et avances à divers services de l'État ou organismes gérant des services publics;94594;Avances à l'Office national d'indemnisation des accidents médicaux, des affections iatrogènes et des infections nosocomiales (ONIAM) au titre de l'indemnisation des victimes du Benfluorex;Comptes de concours financiers;0.015
2026;plf;cp;mission;94573;Prêts et avances à divers services de l'État ou organismes gérant des services publics;94576;Avances à l'Agence de services et de paiement, au titre du préfinancement des aides communautaires de la politique agricole commune;Comptes de concours financiers;9
2026;plf;cp;mission;92941;Remboursements et dégrèvements;92944;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);Budget général;140.84536
2026;plf;cp;mission;92941;Remboursements et dégrèvements;93031;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);Budget général;4.618
2026;plf;cp;mission;90706;Enseignement scolaire;91072;Soutien de la politique de l'éducation nationale;Budget général;3.056170306
2026;plf;cp;mission;90706;Enseignement scolaire;90709;Enseignement privé du premier et du second degrés;Budget général;8.874499422
2026;plf;cp;mission;90706;Enseignement scolaire;90775;Enseignement scolaire public du premier degré;Budget général;27.911886841
2026;plf;cp;mission;90706;Enseignement scolaire;90853;Enseignement scolaire public du second degré;Budget général;40.007853426
2026;plf;cp;mission;90706;Enseignement scolaire;91177;Vie de l'élève;Budget général;8.078769886
2026;plf;cp;mission;90706;Enseignement scolaire;90952;Enseignement technique agricole;Budget général;1.714803657
2026;plf;cp;mission;93193;Sécurités;93316;Police nationale;Budget général;13.89078199
2026;plf;cp;mission;93193;Sécurités;93196;Gendarmerie nationale;Budget général;11.091906937
2026;plf;cp;mission;93193;Sécurités;93247;Sécurité civile;Budget général;0.882722991
2026;plf;cp;mission;93193;Sécurités;93397;Sécurité et éducation routières;Budget général;0.08211516
2026;plf;cp;mission;91813;Médias, livre et industries culturelles;91816;Presse et médias;Budget général;0.346746354
2026;plf;cp;mission;91813;Médias, livre et industries culturelles;91894;Livre et industries culturelles;Budget général;0.343436031
2026;plf;cp;mission;94024;Contrôle et exploitation aériens;94036;Soutien aux prestations de l'aviation civile;Budgets annexes;1.677484
2026;plf;cp;mission;94024;Contrôle et exploitation aériens;94027;Navigation aérienne;Budgets annexes;0.7005374
2026;plf;cp;mission;94024;Contrôle et exploitation aériens;94057;Transports aériens, surveillance et certification;Budgets annexes;0.047513998
2026;plf;cp;mission;94534;Prêts et avances à des particuliers ou à des organismes privés;94549;Prêts à la société concessionnaire de la liaison express entre Paris et l'aéroport Paris - Charles-de-Gaulle;Comptes de concours financiers;0.15
2026;plf;cp;mission;94534;Prêts et avances à des particuliers ou à des organismes privés;94543;Prêts pour le développement économique et social;Comptes de concours financiers;0.075
2026;plf;cp;mission;94534;Prêts et avances à des particuliers ou à des organismes privés;94537;Prêts et avances pour le logement des agents de l'État;Comptes de concours financiers;5e-05
2026;plf;cp;mission;94069;Publications officielles et information administrative;94093;Pilotage et ressources humaines;Budgets annexes;0.10368489
2026;plf;cp;mission;94069;Publications officielles et information administrative;94072;Édition et diffusion;Budgets annexes;0.04372886
2026;plf;cp;mission;94246;Participations financières de l'État;94249;Opérations en capital intéressant les participations financières de l'État;Comptes d'affectation spéciale;5.42115
2026;plf;cp;mission;94144;Développement agricole et rural;94147;Développement et transfert en agriculture;Comptes d'affectation spéciale;0.06793
2026;plf;cp;mission;94144;Développement agricole et rural;94156;Recherche appliquée et innovation en agriculture;Comptes d'affectation spéciale;0.10307
2026;plf;cp;mission;94108;Contrôle de la circulation et du stationnement routiers;94111;Structures et dispositifs de sécurité routière;Comptes d'affectation spéciale;0.3443399
2026;plf;cp;mission;94108;Contrôle de la circulation et du stationnement routiers;94126;Contrôle et modernisation de la politique de la circulation et du stationnement routiers;Comptes d'affectation spéciale;0.0261807
2026;plf;cp;mission;94108;Contrôle de la circulation et du stationnement routiers;94132;Contribution à l'équipement des collectivités territoriales pour l'amélioration des transports en commun, de la sécurité et de la circulation routières;Comptes d'affectation spéciale;0.806735
2026;plf;cp;mission;94108;Contrôle de la circulation et du stationnement routiers;94138;Désendettement de l'État;Comptes d'affectation spéciale;0.751444
2026;plf;cp;mission;94273;Pensions;94318;Ouvriers des établissements industriels de l'État;Comptes d'affectation spéciale;2.083679694
2026;plf;cp;mission;94273;Pensions;94276;Pensions civiles et militaires de retraite et allocations temporaires d'invalidité;Comptes d'affectation spéciale;66.0729341
2026;plf;cp;mission;94273;Pensions;94333;Pensions militaires d'invalidité et des victimes de guerre et autres pensions;Comptes d'affectation spéciale;1.170424549
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94438;TV5 Monde;Comptes de concours financiers;0.0842425
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94408;France Télévisions;Comptes de concours financiers;2.44058
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94414;ARTE France;Comptes de concours financiers;0.298115
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94420;Radio France;Comptes de concours financiers;0.648034
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94426;France Médias Monde;Comptes de concours financiers;0.303884
2026;plf;cp;mission;94405;Avances à l'audiovisuel public;94432;Institut national de l'audiovisuel;Comptes de concours financiers;0.103461
2026;plf;cp;mission;91309;Immigration, asile et intégration;91312;Intégration et accès à la nationalité française;Budget général;0.3684644
2026;plf;cp;mission;91309;Immigration, asile et intégration;91345;Immigration et asile;Budget général;1.7924713
2026;plf;cp;mission;92203;Pouvoirs publics;92212;Assemblée nationale;Budget général;0.607648
2026;plf;cp;mission;92203;Pouvoirs publics;92218;Sénat;Budget général;0.3534709
2026;plf;cp;mission;92203;Pouvoirs publics;92206;Présidence de la République;Budget général;0.122564
2026;plf;cp;mission;92203;Pouvoirs publics;92230;Conseil constitutionnel;Budget général;0.02
2026;plf;cp;mission;92203;Pouvoirs publics;92242;Cour de justice de la République;Budget général;0.0009
2026;plf;cp;mission;92203;Pouvoirs publics;92254;La Chaîne parlementaire;Budget général;0.0355969
2026;plf;cp;mission;88456;Crédits non répartis;88465;Dépenses accidentelles et imprévisibles;Budget général;0.125
2026;plf;cp;mission;88456;Crédits non répartis;88459;Provision relative aux rémunérations publiques;Budget général;0.35
2026;plf;cp;mission;94171;Financement des aides aux collectivités pour l'électrification rurale;94174;Électrification rurale;Comptes d'affectation spéciale;0.3623
2026;plf;cp;mission;94171;Financement des aides aux collectivités pour l'électrification rurale;94204;Opérations de maîtrise de la demande d'électricité, de production d'électricité par des énergies renouvelables ou de production de proximité dans les zones non interconnectées;Comptes d'affectation spéciale;0.003
2026;plf;cp;mission;94507;Prêts à des États étrangers;94510;Prêts du Trésor à des États étrangers en vue de faciliter la vente de biens et de services concourant au développement du commerce extérieur de la France;Comptes de concours financiers;0.82864
2026;plf;cp;mission;94507;Prêts à des États étrangers;94516;Prêts à des États étrangers pour consolidation de dettes envers la France;Comptes de concours financiers;0.211793
2026;plf;cp;mission;94507;Prêts à des États étrangers;94522;Prêts à l'Agence française de développement en vue de favoriser le développement économique et social dans des États étrangers;Comptes de concours financiers;0.1
2026;plf;cp;mission;94222;Gestion du patrimoine immobilier de l'État;94231;Opérations immobilières et entretien des bâtiments de l'État;Comptes d'affectation spéciale;0.3215
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94681;Transferts aux autres collectivités;Budget général;29.432945704
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94681;Transferts aux autres collectivités;Budgets annexes;0.001681
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94681;Transferts aux autres collectivités;Comptes d'affectation spéciale;0.17297
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94678;Transferts aux entreprises;Budget général;139.240395767
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94678;Transferts aux entreprises;Budgets annexes;0.024516
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94678;Transferts aux entreprises;Comptes de concours financiers;3.8783165
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94690;Transferts aux ménages;Budget général;83.969531693
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94690;Transferts aux ménages;Comptes d'affectation spéciale;1.152384537
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94687;Transferts aux collectivités territoriales;Budget général;13.265084456
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94687;Transferts aux collectivités territoriales;Comptes d'affectation spéciale;1.171335
2026;plf;cp;nature;94675;Titre 6 : Dépenses d’intervention;94684;Appels en garantie;Budget général;0.790363
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94672;Dépenses pour immobilisations corporelles de l’État;Budget général;27.669236388
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94672;Dépenses pour immobilisations corporelles de l’État;Budgets annexes;0.084757318
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94672;Dépenses pour immobilisations corporelles de l’État;Comptes d'affectation spéciale;0.26025
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94669;Subventions pour charges d'investissement;Budget général;1.15991199
2026;plf;cp;nature;94663;Titre 5 : Dépenses d’investissement;94669;Subventions pour charges d'investissement;Comptes d'affectation spéciale;0.019
